date,maxtempm,mintempm,avgtempm,avgtempm_1,avgtempm_2,meanhdd_3,meanhdd_1,meanhdd_2,meancdd_1,meancdd_2,meancdd_3,minPrecipitationWaterEquiv,maxPrecipitationWaterEquiv,meanPrecipitationWaterEquiv,minSnowfall,maxSnowfall,meanSnowfall,Snow/IceDepth_1,Snow/IceDepth_2,Snow/IceDepth_3,mindewpt,maxdewpt,meandewpt,minpressure,maxpressure,meanpressure,minhumidity,maxhumidity,meanhumidity,Waterlevel_1,Waterlevel_2,Waterlevel_3,minWaterlevel_1,minWaterlevel_2,minWaterlevel_3,maxWaterlevel_1,maxWaterlevel_2,maxWaterlevel_3,Waterlevel
12/25/2010,61,47,54,54,54,11,11,11,0,0,0,0.49,0.49,0.49,0,0,0,0,0,0,10,19,15,1001,1007,1004.76,19,55,55,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
12/26/2010,66,51,58.5,58.5,58.5,6.5,6.5,6.5,0,0,0,0.06,0.06,0.06,0,0,0,0,0,0,9,19,14,998,1006,1003.35,10,48,48,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
12/27/2010,64,45,54.5,54.5,54.5,10.5,10.5,10.5,0,0,0,0,0,0,0,0,0,0,0,0,7,18,13,995,1005,1001.26,6,43,43,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
12/28/2010,66,47,56.5,56.5,56.5,8.5,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,994,1003,1000.17,4,32,32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
12/29/2010,58,50,54,54,54,11,11,11,0,0,0,0.6,0.6,0.6,0,0,0,0,0,0,8,19,15,994,1003,999.7,10,40,40,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
12/30/2010,56,47,51.5,51.5,51.5,13.5,13.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,9,24,19,996,1006,1001.1,17,94,94,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
12/31/2010,57,39,48,48,48,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,15,23,19,993,1003,999.27,18,74,74,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
01/01/11,60,44,52,52,52,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,17,23,21,996,1005,1000.95,34,100,100,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
01/02/11,52,46,49,49,49,16,16,16,0,0,0,0.59,0.59,0.59,0,0,0,0,0,0,18,23,20,1000,1007,1004.8,44,83,83,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
01/03/11,59,45,52,52,52,13,13,13,0,0,0,0.06,0.06,0.06,0,0,0,0,0,0,17,24,21,1000,1007,1004.37,21,100,100,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
01/04/11,66,45,55.5,55.5,55.5,9.5,9.5,9.5,0,0,0,0,0,0,0,0,0,0,0,0,7,23,15,996,1005,1002.17,8,62,62,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
01/05/11,68,45,56.5,56.5,56.5,8.5,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,12,22,16,997,1005,1001.83,10,51,51,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39
01/06/11,69,52,60.5,60.5,60.5,4.5,4.5,4.5,0,0,0,0.0001,0.0001,0.0001,0,0,0,0,0,0,9,23,19,996,1005,1001.97,15,49,49,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
01/07/11,61,50,55.5,55.5,55.5,9.5,9.5,9.5,0,0,0,0.0001,0.0001,0.0001,0,0,0,0,0,0,17,24,19,999,1007,1003.7,18,52,52,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
01/08/11,58,50,54,54,54,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,18,25,20,1000,1009,1005.48,31,66,66,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
01/09/11,56,50,53,53,53,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,14,22,18,1000,1007,1004.62,22,66,66,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85
01/10/11,64,45,54.5,54.5,54.5,10.5,10.5,10.5,0,0,0,0,0,0,0,0,0,0,0,0,17,23,20,998,1007,1003.76,21,94,94,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35
01/11/11,66,50,58,58,58,7,7,7,0,0,0,0.0001,0.0001,0.0001,0,0,0,0,0,0,10,23,17,997,1005,1002.33,13,74,74,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45
01/12/11,72,50,61,61,61,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,19,14,997,1005,1001.94,9,65,65,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91
1/13/2011,72,51,61.5,61.5,61.5,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,9,19,15,996,1004,1001.6,13,61,61,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35
1/14/2011,79,52,65.5,65.5,65.5,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,10,21,16,996,1004,1001.05,18,48,48,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1/15/2011,81,51,66,66,66,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,12,22,17,997,1006,1003.14,12,88,88,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
1/16/2011,77,53,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,20,997,1008,1003.52,30,83,83,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84
1/17/2011,78,55,66.5,66.5,66.5,0,0,0,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,17,20,18,997,1005,1001.91,23,55,55,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
1/18/2011,80,56,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,15,22,19,997,1004,1002.38,18,58,58,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62
1/19/2011,65,55,60,60,60,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,17,22,19,996,1004,1001.49,23,59,59,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
1/20/2011,77,51,64,64,64,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,22,19,994,1002,999.46,21,49,49,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
1/21/2011,75,51,63,63,63,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,17,22,19,995,1003,999.92,20,62,62,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28
1/22/2011,69,50,59.5,59.5,59.5,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,20,18,997,1003,1000.83,24,69,69,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
1/23/2011,75,47,61,61,61,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,16,22,19,999,1007,1002.93,32,92,92,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
1/24/2011,73,50,61.5,61.5,61.5,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,18,22,20,998,1022,1002.88,30,74,74,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
1/25/2011,72,49,60.5,60.5,60.5,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,16,22,20,995,1002,999.41,23,70,70,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
1/26/2011,76,48,62,62,62,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,17,24,21,994,1001,998.64,22,66,66,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
1/27/2011,74,50,62,62,62,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,29,22,996,1002,999.8,30,79,79,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
1/28/2011,72,50,61,61,61,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,20,25,23,995,1003,1000.41,27,84,84,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
1/29/2011,62,47,54.5,54.5,54.5,10.5,10.5,10.5,0,0,0,0,0,0,0,0,0,0,0,0,24,27,25,997,1003,1000.93,60,100,100,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
1/30/2011,59,53,56,56,56,9,9,9,0,0,0,0.16,0.16,0.16,0,0,0,0,0,0,23,26,25,998,1003,1000.9,66,100,100,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
1/31/2011,64,47,55.5,55.5,55.5,9.5,9.5,9.5,0,0,0,0,0,0,0,0,0,0,0,0,22,27,25,994,1001,998.37,38,100,100,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
02/01/11,61,49,55,55,55,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,24,27,25,994,1000,997.67,53,89,89,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
02/02/11,62,45,53.5,53.5,53.5,11.5,11.5,11.5,0,0,0,0,0,0,0,0,0,0,0,0,23,26,25,995,1001,998.48,44,89,89,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
02/03/11,61,41,51,51,51,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,20,27,25,996,1002,999.85,40,89,89,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
02/04/11,63,44,53.5,53.5,53.5,11.5,11.5,11.5,0,0,0,0,0,0,0,0,0,0,0,0,22,25,23,995,1002,999.69,40,84,84,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
02/05/11,62,47,54.5,54.5,54.5,10.5,10.5,10.5,0,0,0,0,0,0,0,0,0,0,0,0,20,23,21,997,1003,1000.41,36,79,79,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
02/06/11,68,50,59,59,59,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,19,23,21,998,1004,1001.72,31,74,74,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
02/07/11,76,51,63.5,63.5,63.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,19,23,21,1000,1006,1003.32,29,70,70,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
02/08/11,66,53,59.5,59.5,59.5,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,19,22,20,999,1006,1003.08,27,62,62,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
02/09/11,72,49,60.5,60.5,60.5,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,19,21,20,998,1005,1001.79,26,52,52,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39
02/10/11,68,42,55,55,55,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,18,22,19,999,1005,1002.67,28,55,55,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
02/11/11,73,47,60,60,60,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,18,22,20,998,1005,1002.6,27,66,66,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
02/12/11,80,51,65.5,65.5,65.5,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,19,25,23,1000,1011,1003.25,46,84,84,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
2/13/2011,68,50,59,59,59,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,22,25,24,997,1004,1001.75,41,89,89,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85
2/14/2011,62,50,56,56,56,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,997,1003,1000.82,43,79,79,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35
2/15/2011,64,55,59.5,59.5,59.5,5.5,5.5,5.5,0,0,0,0.05,0.05,0.05,0,0,0,0,0,0,21,28,24,996,1003,1000.77,33,95,95,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45
2/16/2011,62,53,57.5,57.5,57.5,7.5,7.5,7.5,0,0,0,0.08,0.08,0.08,0,0,0,0,0,0,23,27,26,998,1003,1001.27,59,94,94,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91
2/17/2011,59,43,51,51,51,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,25,27,26,998,1003,1001.44,59,94,94,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35
2/18/2011,64,49,56.5,56.5,56.5,8.5,8.5,8.5,0,0,0,0.22,0.22,0.22,0,0,0,0,0,0,23,27,26,997,1004,1001.63,56,94,94,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
2/19/2011,57,46,51.5,51.5,51.5,13.5,13.5,13.5,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,23,27,25,995,1003,1000.7,47,93,93,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
2/20/2011,56,43,49.5,49.5,49.5,15.5,15.5,15.5,0,0,0,0.01,0.01,0.01,0,0,0,0,0,0,24,26,25,994,1001,998.82,49,89,89,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84
2/21/2011,58,44,51,51,51,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,24,26,25,996,1001,999.08,59,94,94,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
2/22/2011,59,45,52,52,52,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,24,28,26,995,1000,998.45,74,100,100,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62
2/23/2011,60,46,53,53,53,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,25,27,26,995,1000,997.67,88,100,100,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
2/24/2011,59,45,52,52,52,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,24,27,25,994,999,997.63,74,100,100,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
2/25/2011,59,51,55,55,55,10,10,10,0,0,0,0.46,0.46,0.46,0,0,0,0,0,0,23,25,24,996,1000,998.16,69,100,100,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28
2/26/2011,54,46,50,50,50,15,15,15,0,0,0,0.15,0.15,0.15,0,0,0,0,0,0,23,25,24,998,1004,1002.22,51,95,95,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
2/27/2011,56,45,50.5,50.5,50.5,14.5,14.5,14.5,0,0,0,0,0,0,0,0,0,0,0,0,23,27,25,998,1004,1002.08,62,95,95,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
2/28/2011,64,44,54,54,54,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,24,27,26,1000,1005,1002.4,89,100,100,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
03/01/11,60,45,52.5,52.5,52.5,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,24,27,25,1002,1006,1004.2,89,100,100,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
03/02/11,62,49,55.5,55.5,55.5,9.5,9.5,9.5,0,0,0,0.19,0.19,0.19,0,0,0,0,0,0,25,26,26,1001,1008,1004.22,82,100,100,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
03/03/11,61,54,57.5,57.5,57.5,7.5,7.5,7.5,0,0,0,0.0001,0.0001,0.0001,0,0,0,0,0,0,24,26,25,1002,1006,1004.36,68,100,100,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
03/04/11,69,52,60.5,60.5,60.5,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,23,25,24,1000,1006,1004,62,100,100,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
03/05/11,76,53,64.5,64.5,64.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,22,25,23,998,1004,1001.6,56,100,100,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
03/06/11,61,52,56.5,56.5,56.5,8.5,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,21,24,23,998,1003,1000.49,49,94,94,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
03/07/11,64,54,59,59,59,6,6,6,0,0,0,0.0001,0.0001,0.0001,0,0,0,0,0,0,21,24,22,998,1004,1001.91,44,89,89,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
03/08/11,69,51,60,60,60,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,22,25,23,1000,1006,1003.15,46,79,79,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
03/09/11,81,53,67,67,67,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,22,27,24,1000,1006,1004.13,52,100,100,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
03/10/11,72,53,62.5,62.5,62.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,25,27,26,1000,1006,1004.26,70,100,100,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
03/11/11,64,53,58.5,58.5,58.5,6.5,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,24,26,25,1001,1006,1003.51,71,100,100,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
03/12/11,63,50,56.5,56.5,56.5,8.5,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,23,26,25,1000,1005,1002.93,61,100,100,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
3/13/2011,64,51,57.5,57.5,57.5,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,22,26,24,999,1004,1002.76,53,100,100,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
3/14/2011,67,52,59.5,59.5,59.5,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,999,1005,1002.75,53,89,89,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
3/15/2011,69,53,61,61,61,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,1001,1007,1004.42,51,89,89,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
3/16/2011,64,54,59,59,59,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,21,25,23,1000,1009,1007.07,52,100,100,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39
3/17/2011,66,53,59.5,59.5,59.5,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,21,24,23,1002,1008,1005.86,46,83,83,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
3/18/2011,62,49,55.5,55.5,55.5,9.5,9.5,9.5,0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,1000,1007,1004.24,43,79,79,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
3/19/2011,58,53,55.5,55.5,55.5,9.5,9.5,9.5,0,0,0,0.11,0.11,0.11,0,0,0,0,0,0,21,24,22,999,1005,1002.89,37,78,78,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
3/20/2011,57,52,54.5,54.5,54.5,10.5,10.5,10.5,0,0,0,2.36,2.36,2.36,0,0,0,0,0,0,20,24,22,999,1005,1002.94,40,74,74,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85
3/21/2011,56,49,52.5,52.5,52.5,12.5,12.5,12.5,0,0,0,0.41,0.41,0.41,0,0,0,0,0,0,22,25,24,1001,1006,1003.96,49,79,79,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35
3/22/2011,58,47,52.5,52.5,52.5,12.5,12.5,12.5,0,0,0,0.0001,0.0001,0.0001,0,0,0,0,0,0,22,26,25,999,1006,1003.76,41,94,94,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45
3/23/2011,59,46,52.5,52.5,52.5,12.5,12.5,12.5,0,0,0,0.52,0.52,0.52,0,0,0,0,0,0,22,25,24,998,1005,1002.29,37,84,84,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91
3/24/2011,59,44,51.5,51.5,51.5,13.5,13.5,13.5,0,0,0,0.16,0.16,0.16,0,0,0,0,0,0,23,25,24,999,1005,1002.72,43,84,84,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35
3/25/2011,60,52,56,56,56,9,9,9,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,23,26,24,1002,1007,1005.06,53,100,100,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
3/26/2011,59,51,55,55,55,10,10,10,0,0,0,0.0001,0.0001,0.0001,0,0,0,0,0,0,23,26,25,1000,1007,1004.38,60,100,100,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
3/27/2011,61,54,57.5,57.5,57.5,7.5,7.5,7.5,0,0,0,0.09,0.09,0.09,0,0,0,0,0,0,21,26,24,999,1006,1003.22,73,100,100,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84
3/28/2011,62,51,56.5,56.5,56.5,8.5,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,23,25,24,999,1004,1001.82,57,100,100,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
3/29/2011,63,52,57.5,57.5,57.5,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,23,26,25,997,1003,1001.64,49,100,100,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62
3/30/2011,69,54,61.5,61.5,61.5,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,24,26,25,996,1004,1001.98,54,100,100,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
3/31/2011,83,58,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,24,27,26,999,1003,1001.47,66,100,100,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
04/01/11,83,60,71.5,71.5,71.5,0,0,0,6.5,6.5,6.5,0,0,0,0,0,0,0,0,0,24,26,25,999,1005,1002.58,64,100,100,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28
04/02/11,65,58,61.5,61.5,61.5,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,23,27,25,1000,1007,1004.9,61,100,100,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
04/03/11,65,58,61.5,61.5,61.5,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,21,25,23,1003,1008,1005.98,56,100,100,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
04/04/11,68,54,61,61,61,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,22,25,23,1003,1008,1006.16,50,100,100,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
04/05/11,65,57,61,61,61,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,23,25,24,1004,1008,1006.63,56,100,100,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
04/06/11,68,57,62.5,62.5,62.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,22,25,23,1004,1011,1008.15,43,95,95,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
04/07/11,62,52,57,57,57,8,8,8,0,0,0,0.0001,0.0001,0.0001,0,0,0,0,0,0,21,23,22,1004,1011,1007.9,40,83,83,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
04/08/11,57,48,52.5,52.5,52.5,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,19,25,22,1005,1010,1007.84,40,89,89,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
04/09/11,59,44,51.5,51.5,51.5,13.5,13.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,21,25,23,1005,1011,1008.19,39,94,94,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
04/10/11,64,48,56,56,56,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,20,24,22,1006,1011,1008.49,37,89,89,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
04/11/11,66,53,59.5,59.5,59.5,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,18,25,22,1002,1010,1006.81,31,89,89,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
04/12/11,65,53,59,59,59,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,17,24,21,1004,1010,1007.3,25,83,83,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
4/13/2011,63,55,59,59,59,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,19,24,21,1005,1011,1008.85,30,70,70,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
4/14/2011,73,52,62.5,62.5,62.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,21,25,23,1006,1012,1009.59,48,94,94,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
4/15/2011,79,57,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,20,25,23,1005,1012,1009.11,32,100,100,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
4/16/2011,81,60,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,21,25,23,1004,1011,1008.59,44,100,100,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
4/17/2011,71,59,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,23,1003,1010,1007.36,31,94,94,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
4/18/2011,67,58,62.5,62.5,62.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,16,24,20,1002,1009,1006.94,29,84,84,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
4/19/2011,67,58,62.5,62.5,62.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,13,22,18,1002,1009,1006.69,22,78,78,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
